ANALS_TRGET_YEAR,ANALS_TRGET_MT,ANALS_TRGET_DAY,ONE_AREA_NM,TWO_AREA_NM,LON_CO
"2019","02","27","강원도","양구군","225"
"2019","02","27","강원도","양양군","251"
"2019","02","27","강원도","영월군","134"
"2019","02","27","강원도","원주시","2856"
"2019","02","27","강원도","인제군","195"
"2019","02","27","강원도","정선군","172"
"2019","02","27","강원도","철원군","206"
"2019","02","27","강원도","춘천시","2074"
"2019","02","27","강원도","태백시","320"
"2019","02","27","강원도","평창군","380"
"2019","02","27","강원도","홍천군","182"
"2019","02","27","강원도","화천군","71"
"2019","02","27","강원도","횡성군","89"
"2019","02","27","경기도","가평군","613"
"2019","02","27","경기도","고양시 덕양구","5305"
"2019","02","27","경기도","고양시 일산동구","3649"
"2019","02","27","경기도","고양시 일산서구","3592"
"2019","02","27","경기도","과천시","674"
"2019","02","27","경기도","광명시","4313"
"2019","02","27","경기도","광주시","2866"
"2019","02","27","경기도","구리시","2652"
"2019","02","27","경기도","김포시","4823"
"2019","02","27","경기도","남양주시","6730"
"2019","02","27","경기도","동두천시","1204"
"2019","02","27","경기도","부천시","8110"
"2019","02","27","경기도","성남시 분당구","11962"
"2019","02","27","경기도","성남시 수정구","1630"
"2019","02","27","경기도","성남시 중원구","1855"
"2019","02","27","경기도","수원시 권선구","2606"
"2019","02","27","경기도","수원시 영통구","4012"
"2019","02","27","경기도","수원시 장안구","2904"
"2019","02","27","경기도","수원시 팔달구","1268"
"2019","02","27","경기도","안산시 단원구","3120"
"2019","02","27","경기도","안산시 상록구","2159"
"2019","02","27","경기도","안양시 동안구","6877"
"2019","02","27","경기도","안양시 만안구","3334"
"2019","02","27","경기도","양주시","2030"
"2019","02","27","경기도","양평군","1012"
"2019","02","27","경기도","여주시","987"
"2019","02","27","경기도","연천군","421"
"2019","02","27","경기도","오산시","3245"
"2019","02","27","경기도","용인시 기흥구","9434"
"2019","02","27","경기도","용인시 수지구","7411"
"2019","02","27","경기도","용인시 처인구","2895"
"2019","02","27","경기도","의왕시","2782"
"2019","02","27","경기도","의정부시","2793"
"2019","02","27","경기도","파주시","4000"
"2019","02","27","경기도","평택시 ","5815"
"2019","02","27","경기도","포천시","805"
"2019","02","27","경기도","화성시","10607"
"2019","02","27","경상남도","거제시","1833"
"2019","02","27","경상남도","거창군","264"
"2019","02","27","경상남도","김해시","5552"
"2019","02","27","경상남도","남해군","96"
"2019","02","27","경상남도","밀양시","537"
"2019","02","27","경상남도","양산시","2012"
"2019","02","27","경상남도","진주시","2909"
"2019","02","27","경상남도","창원시 마산합포구","666"
"2019","02","27","경상남도","창원시 마산회원구","993"
"2019","02","27","경상남도","창원시 성산구","853"
"2019","02","27","경상남도","창원시 의창구","1056"
"2019","02","27","경상남도","창원시 진해구","713"
"2019","02","27","경상남도","통영시","1150"
"2019","02","27","경상북도","경산시","903"
"2019","02","27","경상북도","경주시","1616"
"2019","02","27","경상북도","고령군","78"
"2019","02","27","경상북도","구미시","2884"
"2019","02","27","경상북도","안동시","982"
"2019","02","27","경상북도","영천시","530"
"2019","02","27","경상북도","울진군","270"
"2019","02","27","경상북도","의성군","149"
"2019","02","27","경상북도","칠곡군","909"
"2019","02","27","경상북도","포항시 남구","2110"
"2019","02","27","경상북도","포항시 북구","1559"
"2019","02","27","광주광역시","광산구","1846"
"2019","02","27","광주광역시","남구","927"
"2019","02","27","광주광역시","동구","608"
"2019","02","27","광주광역시","북구","1888"
"2019","02","27","광주광역시","서구","453"
"2019","02","27","대구광역시","남구","662"
"2019","02","27","대구광역시","달서구","401"
"2019","02","27","대구광역시","달성군","1729"
"2019","02","27","대구광역시","동구","3786"
"2019","02","27","대구광역시","북구","2300"
"2019","02","27","대구광역시","서구","1160"
"2019","02","27","대구광역시","수성구","631"
"2019","02","27","대구광역시","중구","1114"
"2019","02","27","부산광역시","강서구","1509"
"2019","02","27","부산광역시","금정구","1360"
"2019","02","27","부산광역시","기장군","3925"
"2019","02","27","부산광역시","남구","1807"
"2019","02","27","부산광역시","동구","258"
"2019","02","27","부산광역시","동래구","1872"
"2019","02","27","부산광역시","부산진구","3548"
"2019","02","27","부산광역시","북구","2891"
"2019","02","27","부산광역시","사상구","638"
"2019","02","27","부산광역시","사하구","1477"
"2019","02","27","부산광역시","서구","293"
"2019","02","27","부산광역시","수영구","1324"
"2019","02","27","부산광역시","연제구","1771"
"2019","02","27","부산광역시","영도구","570"
"2019","02","27","부산광역시","중구","325"
"2019","02","27","부산광역시","해운대구","3176"
"2019","02","27","서울특별시","강남구","9153"
"2019","02","27","서울특별시","강동구","6379"
"2019","02","27","서울특별시","강북구","2201"
"2019","02","27","서울특별시","강서구","1465"
"2019","02","27","서울특별시","관악구","2086"
"2019","02","27","서울특별시","광진구","3966"
"2019","02","27","서울특별시","구로구","848"
"2019","02","27","서울특별시","금천구","1644"
"2019","02","27","서울특별시","노원구","1744"
"2019","02","27","서울특별시","도봉구","2716"
"2019","02","27","서울특별시","동대문구","3372"
"2019","02","27","서울특별시","동작구","3792"
"2019","02","27","서울특별시","마포구","5785"
"2019","02","27","서울특별시","서대문구","1919"
"2019","02","27","서울특별시","서초구","5541"
"2019","02","27","서울특별시","성동구","6545"
"2019","02","27","서울특별시","성북구","3001"
"2019","02","27","서울특별시","송파구","9617"
"2019","02","27","서울특별시","양천구","2721"
"2019","02","27","서울특별시","영등포구","2560"
"2019","02","27","서울특별시","용산구","2449"
"2019","02","27","서울특별시","은평구","4004"
"2019","02","27","서울특별시","종로구","4547"
"2019","02","27","서울특별시","중구","2485"
"2019","02","27","서울특별시","중랑구","3383"
"2019","02","27","세종특별자치시","세종시","3247"
"2019","02","27","울산광역시","남구","4414"
"2019","02","27","울산광역시","동구","413"
"2019","02","27","울산광역시","북구","3003"
"2019","02","27","울산광역시","울주군","597"
"2019","02","27","울산광역시","중구","634"
"2019","02","27","인천광역시","계양구","1312"
"2019","02","27","인천광역시","남동구","2463"
"2019","02","27","인천광역시","미추홀구","596"
"2019","02","27","인천광역시","부평구","4091"
"2019","02","27","인천광역시","서구","5591"
"2019","02","27","인천광역시","연수구","612"
"2019","02","27","인천광역시","중구","1317"
"2019","02","27","전라남도","강진군","257"
"2019","02","27","전라남도","곡성군","11"
"2019","02","27","전라남도","광양시","1057"
"2019","02","27","전라남도","구례군","63"
"2019","02","27","전라남도","무안군","1080"
"2019","02","27","전라남도","순천시","1242"
"2019","02","27","전라남도","여수시","1843"
"2019","02","27","전라남도","해남군","118"
"2019","02","27","전라북도","군산시","2326"
"2019","02","27","전라북도","무주군","110"
"2019","02","27","전라북도","순창군","47"
"2019","02","27","전라북도","완주군","554"
"2019","02","27","전라북도","익산시","1892"
"2019","02","27","전라북도","전주시 덕진구","1503"
"2019","02","27","전라북도","전주시 완산구","2467"
"2019","02","27","제주특별자치도","서귀포시","1880"
"2019","02","27","제주특별자치도","제주시","2999"
"2019","02","27","충청남도","금산군","256"
"2019","02","27","충청남도","논산시","260"
"2019","02","27","충청남도","당진시","1415"
"2019","02","27","충청남도","부여군","82"
"2019","02","27","충청남도","서산시","1074"
"2019","02","27","충청남도","서천군","1"
"2019","02","27","충청남도","아산시","3520"
"2019","02","27","충청남도","예산군","231"
"2019","02","27","충청남도","천안시 동남구","1656"
"2019","02","27","충청남도","천안시 서북구","2615"
"2019","02","27","충청남도","홍성군","1153"
"2019","02","27","충청북도","괴산군","194"
"2019","02","27","충청북도","단양군","194"
"2019","02","27","충청북도","보은군","121"
"2019","02","27","충청북도","영동군","102"
"2019","02","27","충청북도","옥천군","331"
"2019","02","27","충청북도","음성군","141"
"2019","02","27","충청북도","제천시","1144"
"2019","02","27","충청북도","증평군","303"
"2019","02","27","충청북도","진천군","990"
"2019","02","27","충청북도","청주시 상당구","1865"
"2019","02","27","충청북도","청주시 서원구","1964"
"2019","02","27","충청북도","청주시 청원구","1907"
"2019","02","27","충청북도","청주시 흥덕구","2595"
"2019","02","27","충청북도","충주시","256"
"2019","03","27","강원도","강릉시","475"
"2019","03","27","강원도","고성군","61"
"2019","03","27","강원도","동해시","878"
"2019","03","27","강원도","삼척시","523"
"2019","03","27","강원도","속초시","539"
"2019","03","27","강원도","양구군","277"
"2019","03","27","강원도","양양군","238"
"2019","03","27","강원도","영월군","138"
"2019","03","27","강원도","원주시","2747"
"2019","03","27","강원도","인제군","125"
"2019","03","27","강원도","정선군","108"
"2019","03","27","강원도","철원군","127"
"2019","03","27","강원도","춘천시","2001"
"2019","03","27","강원도","태백시","641"
"2019","03","27","강원도","평창군","207"
"2019","03","27","강원도","홍천군","84"
"2019","03","27","강원도","화천군","39"
"2019","03","27","강원도","횡성군","153"
"2019","03","27","경기도","가평군","449"
"2019","03","27","경기도","고양시 덕양구","5602"
"2019","03","27","경기도","고양시 일산동구","3197"
"2019","03","27","경기도","고양시 일산서구","3935"
"2019","03","27","경기도","과천시","561"
"2019","03","27","경기도","광명시","4648"
"2019","03","27","경기도","광주시","3036"
"2019","03","27","경기도","구리시","2431"
"2019","03","27","경기도","김포시","4541"
"2019","03","27","경기도","남양주시","6167"
"2019","03","27","경기도","동두천시","684"
