,LBRRY_NM,LBRRY_ADDR,lat,lon,ONE_AREA_NM,TWO_AREA_NM,LBRRY_TY_NM
1364,하남시 미사도서관,경기도 하남시 아리수로 545,37.5603879,127.1498654,경기도,하남시,공공
1365,하남시 디지털도서관,경기도 하남시 미사강변한강로 290-2,37.5691025,127.18498,경기도,하남시,공공
1366,하남시 일가도서관,경기도 하남시 미사강변남로 10,37.0011541,127.2732211,경기도,하남시,공공
1367,하남시 나룰도서관,경기도 하남시 덕풍북로 180,37.553494,127.2080673,경기도,하남시,공공
1368,하남시 위례도서관,경기도 하남시 위례대로 230,37.4769457,127.1495765,경기도,하남시,공공
1369,하남시 세미도서관,경기도 하남시 세미로1길 15,37.8448703,127.0625473,경기도,하남시,공공
1370,하남시 덕풍도서관,경기도 하남시 역말로 14,37.5334758,127.2006586,경기도,하남시,공공
1371,논산열린도서관,충청남도 논산시 관촉로 113-23,36.1960813,127.108748,충청남도,논산시,공공
1372,논산강경도서관,충청남도 논산시 강경읍 계백로 173,36.1591204,127.0184433,충청남도,논산시,공공
1373,논산연무도서관,충청남도 논산시 연무읍 안심로47번길 6-11,36.1264842,127.0972574,충청남도,논산시,공공
1374,장항공공도서관,충청남도 서천군 장항읍 장마로74번길 8,36.0147499,126.6924206,충청남도,논산시,공공
1375,천안아산상생협력센터도서관,충청남도 천안시 서북구 공원로 109,36.8001686,127.1064013,충청남도,천안시 서북구,공공
1376,태안군립중앙도서관,충청남도 태안군 태안읍 백화로 184,36.7576158,126.3021603,충청남도,태안군,공공
1377,맹동혁신도서관,충청북도 음성군 맹동면 사예2길 37,36.9138831,127.5446158,충청북도,음성군,공공
1378,대소도서관,충청북도 음성군 대소면 오태로 80-14,36.9674899,127.4849331,충청북도,음성군,공공
1379,삼성도서관,충청북도 음성군 삼성면 덕정로 53-2,37.0197379,127.4979969,충청북도,음성군,공공
1380,감곡도서관,충청북도 음성군 감곡면 장감로131번길 8,37.1196808,127.6371611,충청북도,음성군,공공
1381,신안군립도서관,전라남도 신안군 압해읍 압해로 825,34.8626257,126.3177994,전라남도,신안군,공공
1382,남목도서관,울산광역시 동구 남목12길 10,35.5455715,129.4277546,울산광역시,동구,공공
1383,꽃바위작은도서관,"울산광역시 동구 문현3길 6, 1층(꽃바위문화관)",35.4870523,129.4113238,울산광역시,동구,작은
1384,남목작은도서관,"울산광역시 동구 방어진순환도로 1170, 2층(남목1동 주민센터)",35.5424852,129.4255357,울산광역시,동구,작은
1385,전하작은도서관,"울산광역시 동구 진성8길 91, 1층(동구평생학습관)",35.5093691,129.4293383,울산광역시,동구,작은
1386,화정작은도서관,"울산광역시 동구 대송로 140, 1층(화정주민센터)",35.4958848,129.4226003,울산광역시,동구,작은
1387,의왕시포일어울림도서관,경기도 의왕시 안양판교로 82,37.3965596,126.9827991,경기도,의왕시,공공
1388,목포시립도서관,전라남도 목포시 용당로160번길 32,34.8035055,126.4029774,전라남도,목포시,공공
1389,목포어린이도서관,전라남도 목포시 옥암로186번길 30-7,34.8148008,126.4256048,전라남도,목포시,공공
1390,목포영어도서관,전라남도 목포시 옥암로186번길 30-11,34.8148008,126.4256048,전라남도,목포시,공공
1391,함안군립칠원도서관,경상남도 함안군 칠원읍 원서로 56,35.30493,128.5154692,경상남도,함안군,공공
1392,김제시립도서관,전라북도 김제시 서낭당길 151,35.7990764,126.8925556,전라북도,김제시,공공
1393,김제만경도서관,전라북도 김제시 만경읍 만경로 776,35.8492989,126.8169325,전라북도,김제시,공공
1394,김제금구도서관,전라북도 김제시 금구면 양시7길 57,35.7751438,127.0125269,전라북도,김제시,공공
1395,희망남포작은도서관,전라북도 김제시 성덕면 남포2길 85,35.8098809,126.7882714,전라북도,김제시,작은
1396,죽산작은도서관,전라북도 김제시 죽산면 죽산1길 30-9,35.7699752,126.814062,전라북도,김제시,작은
1397,길보작은도서관,전라북도 김제시 금성로 93,35.7997455,126.9004444,전라북도,김제시,작은
1398,새마을작은도서관,전라북도 김제시 동서로 213,35.8016882,126.8911784,전라북도,김제시,작은
1399,검산작은도서관,전라북도 김제시 요촌북로 110,35.8074283,126.8964428,전라북도,김제시,작은
1400,교동골작은도서관,전라북도 김제시 동서1길 9-24,35.7969055,126.8797427,전라북도,김제시,작은
1401,청하사랑작은도서관,전라북도 김제시 청하면 청하로 518,35.9035278,126.8407117,전라북도,김제시,작은
1402,광천공공도서관,충청남도 홍성군 광천읍 광천로 342,36.4959512,126.6199846,충청남도,홍성군,공공
1403,고흥군립중앙도서관,전라남도 고흥군 고흥읍 고흥로 1793,34.609695,127.2889664,전라남도,고흥군,공공
1404,고흥군립남부도서관,전라남도 고흥군 도양읍 녹동신항8길 5-4,34.5275467,127.1415292,전라남도,고흥군,공공
1405,고흥군립북부도서관,전라남도 고흥군 동강면 동강중촌길 35,34.780904,127.3306506,전라남도,고흥군,공공
1406,전주교육문화회관,전라북도 전주시 덕진구 안덕원로 71,35.8291331,127.1378158,전라북도,전주시 덕진구,공공
1407,군산교육문화회관,전라북도 군산시 조촌4길 46,35.9708598,126.7365741,전라북도,군산시,공공
1408,군산교육문화회관 대야분관,전라북도 군산시 대야면 석화로 84,35.9489434,126.8188947,전라북도,군산시,공공
1409,익산교육문화회관,전라북도 익산시 고봉로 55,35.9389516,126.9606218,전라북도,익산시,공공
1410,익산교육문화회관 함열분관,전라북도 익산시 함열읍 함열중앙로 53,36.0785875,126.9634646,전라북도,익산시,공공
1411,남원교육문화회관,전라북도 남원시 용성로 49,35.4101177,127.3819549,전라북도,남원시,공공
1412,남원교육문화회관 운봉분관,전라북도 남원시 운봉읍 서하길 7-8,35.4409827,127.5320598,전라북도,남원시,공공
1413,김제교육문화회관,전라북도 김제시 요촌북로 72,35.8067653,126.89217,전라북도,김제시,공공
1414,김제교육문화회관 금산분관,전라북도 김제시 금산면 원평로 97,35.7173185,126.9946612,전라북도,김제시,공공
1415,부안교육문화회관,전라북도 부안군 부안읍 남문안길 10,35.7307316,126.7348965,전라북도,부안군,공공
1416,정읍학생복지회관,전라북도 정읍시 구미길 14-4,35.5712741,126.8518922,전라북도,정읍시,공공
1417,전라북도교육청완주도서관,전라북도 완주군 봉동읍 봉동동서로 109,35.9381762,127.1642661,전라북도,완주군,공공
1418,전라북도교육청진안도서관,전라북도 진안군 진안읍 대광길 4,35.7893374,127.422116,전라북도,진안군,공공
1419,전라북도교육청무주도서관,전라북도 무주군 무주읍 향한로 37,36.0106559,127.6604406,전라북도,무주군,공공
1420,전라북도교육청장수도서관,전라북도 장수군 장수읍 호비로 58,35.6510324,127.5214147,전라북도,장수군,공공
1421,전라북도교육청임실도서관,전라북도 임실군 임실읍 봉황로 145,35.6138819,127.2787824,전라북도,임실군,공공
1422,전라북도교육청순창도서관,전라북도 순창군 순창읍 장류로 379,35.3766053,127.1440507,전라북도,순창군,공공
1423,전라북도교육청고창도서관,전라북도 고창군 고창읍 천변북로 109,35.4341415,126.7039748,전라북도,고창군,공공
1424,청계숲고운도서관,"경기도 의왕시 덕장로 19, 3층",37.3927263,126.9976692,경기도,의왕시,작은
1425,강남구립일원라온영어도서관,"서울특별시 강남구 영동대로 22, 지하 1층",37.4817136,127.0822397,서울특별시,강남구,공공
1426,세곡마루도서관,"서울특별시 강남구 헌릉로590길 68, 2층",37.4607489,127.0961723,서울특별시,강남구,작은
1427,스마트논현1동도서관,서울특별시 강남구 학동로 20길 25 논현1동 주민센터,37.5114869,127.0285217,서울특별시,강남구,작은
1428,스마트일원동도서관,서울 강남구 영동대로 22 디에이치 자이 개포,37.4897962,127.0760251,서울특별시,강남구,작은
1429,스마트청담역도서관,서울 강남구 학동로 508,37.5191066,127.0520336,서울특별시,강남구,작은
1430,스마트압구정역도서관,서울 강남구 압구정로 172,37.5268032,127.0281755,서울특별시,강남구,작은
1431,군자동도서관,서울특별시 광진구 면목로 13,37.5554909,127.0754515,서울특별시,광진구,공공
1432,월계어린이도서관,서울특별시 노원구 월계로42길 9,37.6216809,127.0531766,서울특별시,노원구,공공
1433,공릉행복도서관,서울특별시 노원구 동일로179길 22,37.6223104,127.0727525,서울특별시,노원구,공공
1434,한내지혜의숲도서관,서울특별시 노원구 마들로 86,37.6217338,127.0676414,서울특별시,노원구,공공
1435,향기나무도서관,"서울특별시 노원구 노원로 331, 1층",37.6464986,127.0688377,서울특별시,노원구,공공
1436,까망돌도서관,서울특별시 동작구 서달로 129,37.505058,126.9607317,서울특별시,동작구,공공
1437,마포소금나루도서관,서울특별시 마포구 숭문길 72,37.5495666,126.9460754,서울특별시,마포구,공공
1438,신호작은도서관 아이들꿈자람터,부산광역시 강서구 르노삼성대로 14,35.0882599,128.8724335,부산광역시,강서구,작은
1439,아이꿈 작은도서관,부산광역시 강서구 명지국제6로318번길 58,35.0998348,128.928286,부산광역시,강서구,작은
1440,부산광역시 교리도서관,부산광역시 기장군 기장읍 차성로417번길 11,35.2567089,129.2158008,부산광역시,기장군,공공
1441,부산광역시 금샘도서관,부산광역시 금정구 기찰로 94,35.2391546,129.0939285,부산광역시,금정구,공공
1442,광주 북구 중흥도서관,광주광역시 북구 당뫼로 39,35.169805,126.9144483,광주광역시,북구,공공
1443,마산도서관,경기도 김포시 김포한강7로22번길 174-6,37.6342473,126.7370613,경기도,김포시,공공
1444,초록우산 도서관,대구광역시 동구 율하동로26길 67,35.8698335,128.709637,대구광역시,동구,작은
1445,꿈날자문고 도서관,"대구광역시 동구 안심로73길 22, 2층",35.8702298,128.7259751,대구광역시,동구,작은
1446,행복 작은도서관,대구광역시 동구 송라로2길 17-6,35.8702091,128.6213122,대구광역시,동구,작은
1447,율하5주민 작은도서관,"대구광역시 동구 율하서로 59, 율하휴먼시아5단지 507동 주민복지관 내",35.864188,128.692047,대구광역시,동구,작은
1448,방촌어린이 작은도서관,대구광역시 동구 동촌로46길 17,35.8802839,128.6638025,대구광역시,동구,작은
1449,꿈틀 작은도서관,"대구광역시 남구 성명공원길 18, 2층",35.8479555,128.5723398,대구광역시,남구,작은
1450,침산1동 작은도서관,"대구광역시 북구 침산남로13길 16, 2층",35.8903277,128.5812786,대구광역시,북구,작은
1451,노원동 작은도서관,대구광역시 북구 팔달로27길 42-3,35.8909297,128.5663818,대구광역시,북구,작은
1452,서변동 작은도서관,"대구광역시 북구 호국로57길 6, 1층",35.9279702,128.5979559,대구광역시,북구,작은
1453,노원행복 작은도서관,대구광역시 북구 노원로 134,35.8969428,128.5757695,대구광역시,북구,작은
1454,대구 북구 영어 작은도서관,"대구광역시 북구 고성로31길 21, 1층",35.881909,128.5835861,대구광역시,북구,작은
1455,산격1동 작은도서관,"대구광역시 북구 연암공원로 89, 3층",35.8980805,128.6012847,대구광역시,북구,작은
1456,한강공원부키 도서관,"대구광역시 북구 사수동 811, 한강공원 일원",35.9012052,128.5127602,대구광역시,북구,작은
1457,행정정보문고센터,대구광역시 달서구 학산로 45,35.8297339,128.5326441,대구광역시,달서구,작은
1458,죽전동 작은도서관,대구광역시 달서구 와룡로54길 28,35.855797,128.5398201,대구광역시,달서구,작은
1459,달서아트센터 도서관,대구광역시 달서구 문화회관길160,35.8433779,128.5228444,대구광역시,달서구,작은
1460,장기동 작은도서관,대구광역시 달서구 장기로 277,35.8433981,128.5299636,대구광역시,달서구,작은
1461,용산1동 작은도서관,대구광역시 달서구 용산로 212-7,35.8566419,128.5312386,대구광역시,달서구,작은
1462,이곡2동 작은도서관,대구광역시 달서구 계대동문로 77,35.8558089,128.5008392,대구광역시,달서구,작은
